"t","u","f"
0.52,0.2481166981915111,-0.5013329342572171
0.53,0.2548612850689446,-0.7495252583428991
0.54,0.2613476320521535,-0.9947595486594201
0.55,0.2675552974103277,-1.236067977499791
0.56,0.27346468807826524,-1.4724982107387132
0.5700000000000001,0.27905714098323053,-1.7031171662602906
0.58,0.28431500067125354,-1.92701469640686
0.59,0.28922169292632727,-2.1433071799159857
0.6,0.29376179409178543,-2.351141009169892
0.61,0.29792109582011533,-2.5496959589947585
0.62,0.3016866649955068,-2.738188423714755
0.63,0.30504689859250594,-2.9158745096856453
0.64,0.30799157325412896,-3.0820529711031575
0.65,0.3105118893936457,-3.2360679774997894
0.66,0.3126005096458605,-3.377311702008061
0.67,0.3142515915160291,-3.5052267201754543
0.68,0.3154608140974552,-3.619308209864079
0.6900000000000001,0.31622539875223005,-3.719105943553006
0.7000000000000001,0.3165441236734091,-3.804226065180614
0.71,0.3164173322710751,-3.874332644514524
0.72,0.3158469353491214,-3.929149002914755
0.73,0.3148364070640988,-3.968458805257911
0.74,0.31339077468201976,-3.9921069137130862
0.75,0.3115166021734949,-4.
0.76,0.30922196771190336,-3.9921069137130862
0.77,0.3065164351633672,-3.9684588052579115
0.78,0.303411019681018,-3.929149002914755
0.79,0.29991814753931995,-3.8743326445145243
0.8,0.2960516103669505,-3.8042260651806146
0.81,0.2918265139588539,-3.719105943553005
0.8200000000000001,0.2872592218694839,-3.6193082098640783
0.8300000000000001,0.282367294009851,-3.5052267201754534
0.84,0.27716942049071935,-3.377311702008062
0.85,0.2716853509730586,-3.2360679774997902
0.86,0.2659358198046013,-3.0820529711031583
0.87,0.25994246723798414,-2.915874509685646
0.88,0.2537277570414278,-2.738188423714756
0.89,0.24731489082714947,-2.5496959589947585
0.9,0.24072771943566296,-2.3511410091698934
0.91,0.23399065172574357,-2.1433071799159853
0.92,0.22712856113008262,-1.9270146964068613
0.93,0.2201666903454749,-1.7031171662602889
0.9400000000000001,0.21313055453375335,-1.4724982107387115
0.9500000000000001,0.20604584341556587,-1.2360679774997907
0.96,0.19893832264346406,-0.9947595486594214
0.97,0.1918337348436211,-0.7495252583428987
0.98,0.1847577007168118,-0.5013329342572186
0.99,0.1777356205890541,-0.25116207811725305
1.,0.17079257680054555,-9.797174393178826e-16
1.01,0.1639532373182194,0.2511620781172511
1.02,0.15724176095242573,0.5013329342572167
1.03,0.1506817045519113,0.7495252583428968
1.04,0.14429593254347048,0.9947595486594195
1.05,0.1381065291733918,1.2360679774997887
1.06,0.13213471379716157,1.4724982107387128
1.07,0.12640075955186497,1.7031171662602902
1.08,0.12092391573237234,1.9270146964068626
1.09,0.11572233417779199,2.1433071799159866
1.1,0.11081299995884025,2.3511410091698943
1.11,0.10621166663981507,2.5496959589947594
1.12,0.10193279637080484,2.738188423714757
1.1300000000000001,0.09798950504670678,2.9158745096856475
1.1400000000000001,0.09439351274963438,3.082052971103157
1.1500000000000001,0.09115509967044645,3.236067977499791
1.16,0.08828306768350899,3.377311702008059
1.17,0.0857847077264926,3.5052267201754526
1.18,0.08366577311410239,3.6193082098640774
1.19,0.08193045889122037,3.7191059435530045
1.2,0.08058138730710765,3.804226065180614
1.21,0.07961959946816108,3.874332644514524
1.22,0.07904455320233478,3.9291490029147544
1.23,0.07885412714382703,3.968458805257911
1.24,0.07904463102208527,3.9921069137130862
1.25,0.07961082211469837,4.
1.26,0.08054592779942295,3.9921069137130862
1.27,0.08184167411651935,3.9684588052579115
1.28,0.0834883202288574,3.9291490029147544
1.29,0.08547469864397675,3.8743326445145243
1.3,0.08778826103954832,3.8042260651806146
1.31,0.09041512951157216,3.7191059435530067
1.32,0.093340153043246,3.619308209864077
1.33,0.0965469689718379,3.5052267201754534
1.34,0.10001806921117384,3.3773117020080603
1.35,0.10373487096858068,3.2360679774997907
1.36,0.10767779167739353,3.0820529711031543
1.37,0.11182632784949609,2.915874509685644
1.3800000000000001,0.11615913753689876,2.7381884237147536
1.3900000000000001,0.1206541260771106,2.549695958994759
1.4000000000000001,0.12528853478410837,2.3511410091698934
1.41,0.13003903223507896,2.143307179915989
1.42,0.13488180779286846,1.9270146964068648
1.43,0.13979266699525084,1.7031171662602957
1.44,0.14474712843475815,1.472498210738712
1.45,0.1497205217469373,1.2360679774997911
1.46,0.15468808632052242,0.994759548659422
1.47,0.1596250703401619,0.7495252583429027
1.48,0.16450682977103093,0.5013329342572156
1.49,0.1693089268948864,0.25116207811725355
1.5,0.17400722800889667,1.4695761589768238e-15
1.51,0.17857799990187695,-0.2511620781172506
1.52,0.1829980047273924,-0.5013329342572127
1.53,0.18724459289951506,-0.7495252583428998
1.54,0.19129579364482455,-0.9947595486594191
1.55,0.19513040285349612,-1.2360679774997883
1.56,0.1987280678829721,-1.472498210738709
1.57,0.20206936897974864,-1.703117166260293
1.58,0.20513589699814783,-1.9270146964068622
1.59,0.2079103271095671,-2.143307179915986
1.6,0.21037648821151528,-2.351141009169891
1.61,0.21251942776272018,-2.549695958994762
1.62,0.21432547178864073,-2.7381884237147567
1.6300000000000001,0.21578227982077983,-2.915874509685647
1.6400000000000001,0.21687889455318424,-3.082052971103157
1.6500000000000001,0.21760578602037006,-3.236067977499789
1.6600000000000001,0.21795489012253094,-3.3773117020080625
1.67,0.21791964134619626,-3.505226720175452
1.68,0.21749499955141394,-3.6193082098640756
1.69,0.21667747071994764,-3.7191059435530054
1.7,0.21546512158281253,-3.8042260651806137
1.71,0.21385758806962826,-3.874332644514524
1.72,0.21185607754664937,-3.929149002914754
1.73,0.20946336483484698,-3.9684588052579115
1.74,0.2066837820239619,-3.9921069137130862
1.75,0.2035232021229332,-4.
1.76,0.19998901661143118,-3.9921069137130862
1.77,0.19609010698129267,-3.968458805257912
1.78,0.1918368103803744,-3.9291490029147544
1.79,0.18724087949461554,-3.8743326445145247
1.8,0.18231543682683785,-3.804226065180615
1.81,0.17707492355292648,-3.7191059435530067
1.82,0.17153504315743273,-3.619308209864077
1.83,0.16571270007124347,-3.505226720175454
1.84,0.15962593355368435,-3.3773117020080603
1.85,0.15329384708019417,-3.2360679774997907
1.86,0.14673653351444102,-3.0820529711031543
1.87,0.13997499636038963,-2.9158745096856444
1.8800000000000001,0.13303106740529574,-2.738188423714754
1.8900000000000001,0.12592732107885082,-2.549695958994759
1.9000000000000001,0.11868698586665491,-2.351141009169894
1.9100000000000001,0.11133385312782097,-2.1433071799159835
1.92,0.1038921836767603,-1.9270146964068653
1.93,0.09638661249801546,-1.7031171662602962
1.94,0.0888420519703837,-1.4724982107387123
1.95,0.08128359398244557,-1.2360679774997916
1.96,0.07373641132599339,-0.9947595486594224
1.97,0.06622565875670439,-0.7495252583429032
1.98,0.05877637411271013,-0.501332934257216
1.99,0.0514133798814896,-0.25116207811725405
2.,0.044161185603738086,-1.959434878635765e-15
2.0100000000000002,0.037043891499564725,0.2511620781172572
2.02,0.030085093697543887,0.5013329342572121
2.0300000000000002,0.023307791440814688,0.7495252583428994
2.04,0.016734296636631656,0.9947595486594186
2.05,0.01038614610650226,1.236067977499781
2.06,0.004284016883403939,1.4724982107387086
2.07,-0.0015523551094607062,1.7031171662602862
2.08,-0.007104252677262318,1.9270146964068617
2.09,-0.012354050962991074,2.14330717991598
2.1,-0.017285286757082064,2.3511410091698908
2.11,-0.02188272323350787,2.5496959589947563
2.12,-0.02613240985669186,2.7381884237147562
2.13,-0.030021737222640954,2.9158745096856418
2.14,-0.03353948661770353,3.0820529711031566
2.15,-0.03667587409919394,3.2360679774997885
2.16,-0.039422588923758724,3.377311702008062
2.17,-0.041772826171655446,3.505226720175452
2.18,-0.043721313438033434,3.6193082098640783
2.19,-0.045264331485712316,3.7191059435530054
2.2,-0.046399728777795,3.804226065180616
2.21,-0.047126929832599425,3.8743326445145234
2.22,-0.04744693736778114,3.9291490029147553
2.23,-0.04736232822502655,3.9684588052579115
2.24,-0.046877243091246766,3.9921069137130867
2.25,-0.04599737005668348,4.
2.2600000000000002,-0.04472992207466292,3.9921069137130862
2.27,-0.04308360841180464,3.968458805257912
2.2800000000000002,-0.04106860020120568,3.9291490029147544
2.29,-0.03869649023440094,3.8743326445145247
2.3000000000000003,-0.035980247150632964,3.804226065180613
2.31,-0.03293416420408086,3.719105943553007
2.32,-0.029573802811095506,3.61930820986408
2.33,-0.02591593110009316,3.505226720175454
2.34,-0.021978457706479392,3.3773117020080647
2.35,-0.017780361073744026,3.236067977499791
2.36,-0.013341614539608122,3.0820529711031592
2.37,-0.00868310750273067,2.915874509685645
2.38,-0.0038265629809630013,2.7381884237147593
2.39,0.0012055481136288863,2.5496959589947594
2.4,0.006390095644784512,2.3511410091698943
2.41,0.011703381517310452,2.1433071799159835
2.42,0.01712123317752536,1.9270146964068657
2.43,0.02261909898002043,1.7031171662602902
2.44,0.02817214504448758,1.4724982107387128
2.45,0.03375535322050006,1.2360679774997851
2.46,0.039343619773741685,0.9947595486594228
2.47,0.04491185440434606,0.7495252583428967
2.48,0.05043507920668049,0.5013329342572166
2.49,0.055888527180155814,0.25116207811724744
2.5,0.061247739902397326,2.4492935982947065e-15
2.5100000000000002,0.06648866397943048,-0.2511620781172567
2.52,0.07158774589234754,-0.5013329342572117
2.5300000000000002,0.07652202486626253,-0.7495252583428988
2.54,0.08126922339514953,-0.9947595486594181
2.5500000000000003,0.08580783506542555,-1.236067977499794
2.56,0.0901172093317842,-1.4724982107387148
2.57,0.0941776329108239,-1.7031171662602793
2.58,0.09797040747135526,-1.9270146964068615
2.59,0.10147792331488441,-2.1433071799159857
2.6,0.10468372875560385,-2.3511410091698903
2.61,0.10757259492617727,-2.549695958994756
2.62,0.11013057575366815,-2.738188423714751
2.63,0.11234506286901698,-2.9158745096856413
2.64,0.11420483523346592,-3.0820529711031606
2.65,0.11570010328617797,-3.236067977499784
2.66,0.11682254743892212,-3.377311702008062
2.67,0.11756535076599677,-3.5052267201754552
2.68,0.1179232257604814,-3.6193082098640783
2.69,0.11789243505131287,-3.7191059435530054
2.7,0.1174708059995226,-3.8042260651806137
2.71,0.11665773911612119,-3.8743326445145234
2.72,0.11545421026850179,-3.929149002914756
2.73,0.113862766666745,-3.9684588052579106
2.74,0.11188751664575308,-3.9921069137130867
2.75,0.10953411328363104,-4.
2.7600000000000002,0.10680973192104588,-3.9921069137130862
2.77,0.103723041670378,-3.968458805257911
2.7800000000000002,0.10028417102718243,-3.929149002914755
2.79,0.09650466771976453,-3.8743326445145247
2.8000000000000003,0.09239745295540475,-3.804226065180615
2.81,0.08797677024388328,-3.719105943553007
2.82,0.08325812900035527,-3.6193082098640805
2.83,0.07825824315022778,-3.505226720175458
2.84,0.0729949649784154,-3.3773117020080647
2.85,0.06748721448411708,-3.236067977499787
2.86,0.06175490451999533,-3.082052971103164
2.87,0.05581886201126754,-2.9158745096856453
2.88,0.049700745565706694,-2.738188423714755
2.89,0.043422959799763405,-2.54969595899476
2.9,0.037008566719008915,-2.3511410091698948
2.91,0.030481194502702206,-2.14330717991599
2.92,0.023864944052537952,-1.9270146964068662
2.93,0.017184293674451286,-1.7031171662602842
2.94,0.010464002269725891,-1.47249821073872
2.95,0.0037290114175229628,-1.2360679774997856
2.96,-0.002995653264654035,-0.9947595486594164
2.97,-0.009684981093228906,-0.7495252583428972
2.98,-0.016314075232880608,-0.501332934257217
2.99,-0.022858251162507337,-0.251162078117255
3.,-0.02929313430416348,-2.9391523179536475e-15
