"time","space","u","f"
0.,0.,0.,0.
0.,0.01,1.0587911840678754e-22,0.6282151815625658
0.,0.02,0.,1.2558103905862674
0.,0.03,0.,1.8821662663702863
0.,0.04,0.,2.506664671286085
0.,0.05,0.,3.1286893008046173
0.,0.06,0.,3.747626291714492
0.,0.07,0.,4.362864827930851
0.,0.08,0.,4.973797743297096
0.,0.09,0.,5.579822120784586
0.,0.1,0.,6.180339887498948
0.,0.11,0.,6.774758404905827
0.,0.12,0.,7.362491053693558
0.,0.13,0.,7.942957812695612
0.,0.14,-1.6940658945086007e-21,8.515585831301454
0.,0.15,0.,9.079809994790935
0.,0.16,0.,9.635073482034306
0.,0.17,0.,10.180828315007426
0.,0.18,0.,10.716535899579933
0.,0.19,0.,11.24166755704261
0.,0.2,0.,11.755705045849464
0.,0.21,-1.6940658945086007e-21,12.258141073059527
0.,0.22,0.,12.748479794973793
0.,0.23,0.,13.226237306473037
0.,0.24,0.,13.690942118573773
0.,0.25,0.,14.142135623730951
0.,0.26,0.,14.579372548428232
0.,0.27,0.,15.002221392609192
0.,0.28,0.,15.410264855515784
0.,0.29,0.,15.803100247513806
0.,0.3,0.,16.18033988749895
0.,0.31,0.,16.541611485491238
0.,0.32,0.,16.886558510040302
0.,0.33,0.,17.214840540078875
0.,0.34,0.,17.526133600877273
0.,0.35000000000000003,0.,17.820130483767358
0.,0.36,0.,18.096541049320393
0.,0.37,0.,18.355092513679622
0.,0.38,0.,18.595529717765025
0.,0.39,0.,18.817615379084508
0.,0.4,-3.3881317890172014e-21,19.02113032590307
0.,0.41000000000000003,0.,19.20587371353886
0.,0.42,0.,19.37166322257262
0.,0.43,0.,19.518335238774945
0.,0.44,0.,19.645745014573773
0.,0.45,0.,19.753766811902757
0.,0.46,0.,19.842294026289558
0.,0.47000000000000003,0.,19.9112392920616
0.,0.48,0.,19.960534568565432
0.,0.49,0.,19.990131207314633
0.,0.5,0.,20.
0.,0.51,0.,19.990131207314633
0.,0.52,0.,19.960534568565432
0.,0.53,0.,19.9112392920616
0.,0.54,0.,19.842294026289554
0.,0.55,0.,19.753766811902754
0.,0.56,0.,19.645745014573773
0.,0.5700000000000001,0.,19.51833523877495
0.,0.58,0.,19.371663222572625
0.,0.59,0.,19.20587371353886
0.,0.6,-3.3881317890172014e-21,19.021130325903073
0.,0.61,0.,18.817615379084508
0.,0.62,0.,18.59552971776503
0.,0.63,0.,18.355092513679626
0.,0.64,0.,18.09654104932039
0.,0.65,0.,17.820130483767358
0.,0.66,0.,17.52613360087727
0.,0.67,0.,17.214840540078875
0.,0.68,0.,16.8865585100403
0.,0.6900000000000001,0.,16.541611485491234
0.,0.7000000000000001,0.,16.18033988749895
0.,0.71,0.,15.803100247513811
0.,0.72,0.,15.410264855515784
0.,0.73,0.,15.002221392609192
0.,0.74,0.,14.579372548428228
0.,0.75,0.,14.142135623730951
0.,0.76,0.,13.690942118573776
0.,0.77,0.,13.226237306473037
0.,0.78,0.,12.748479794973797
0.,0.79,0.,12.258141073059527
0.,0.8,0.,11.755705045849465
0.,0.81,0.,11.241667557042609
0.,0.8200000000000001,0.,10.716535899579933
0.,0.8300000000000001,0.,10.180828315007421
0.,0.84,0.,9.635073482034311
0.,0.85,0.,9.079809994790937
0.,0.86,0.,8.515585831301458
0.,0.87,0.,7.942957812695612
0.,0.88,0.,7.362491053693563
0.,0.89,0.,6.7747584049058265
0.,0.9,0.,6.18033988749895
0.,0.91,0.,5.579822120784582
0.,0.92,0.,4.973797743297096
0.,0.93,0.,4.362864827930847
0.,0.9400000000000001,0.,3.7476262917144916
0.,0.9500000000000001,0.,3.1286893008046195
0.,0.96,-4.235164736271502e-22,2.5066646712860905
0.,0.97,0.,1.882166266370287
0.,0.98,0.,1.2558103905862716
0.,0.99,-1.0587911840678754e-22,0.6282151815625647
0.,1.,0.,2.4492935982947065e-15
0.01,0.,0.,0.
0.01,0.01,0.000032031078672099046,0.6279051952931337
0.01,0.02,0.00006403058295074171,1.2551907239664262
0.01,0.03,0.00009596691235606987,1.8812375309361762
0.01,0.04,0.0001278085365725712,2.5054277835874523
0.01,0.05,0.00015952402486418886,3.1271454815002886
0.01,0.06,0.00019108207548943127,3.7457770643677337
0.01,0.07,0.00022245154511648177,4.3607120175057945
0.01,0.08,0.00025360147823830833,4.9713434743577185
