"time","space","u","f"
0.01,0.66,0.00038640114002194616,7.718230230437034
0.01,0.67,0.0003738950300995199,7.46768535973357
0.01,0.68,0.0003610732727223863,7.210837430266069
0.01,0.6900000000000001,0.00034799635120585026,6.948911947429105
0.01,0.7000000000000001,0.00033472459950866217,6.683120993235601
0.01,0.71,0.0003213175959189131,6.4146542082732
0.01,0.72,0.00030783403080483616,6.144670329446308
0.01,0.73,0.00029432844648993607,5.874289361645236
0.01,0.74,0.0002808543316774561,5.604585449744905
0.01,0.75,0.0002674627744314941,5.336580505029906
0.01,0.76,0.0002542037348030785,5.071238627509086
0.01,0.77,0.00024112035779636274,4.80946135285778
0.01,0.78,0.00022825423751539974,4.552083740136158
0.01,0.79,0.0002156437216510355,4.299871304192397
0.01,0.8,0.0002033255053941441,4.053517784966539
0.01,0.81,0.00019132895496328173,3.8136437349418943
0.01,0.8200000000000001,0.0001796808331616446,3.5807958958991417
0.01,0.8300000000000001,0.00016840490478267048,3.355447327042426
0.01,0.84,0.00015751196010645253,3.137998238588392
0.01,0.85,0.00014702821692268883,2.9287774781129494
0.01,0.86,0.00013697815575615155,2.728044611383765
0.01,0.87,0.00012737578771738028,2.535992535089739
0.01,0.88,0.00011810666365910045,2.352750555807339
0.01,0.89,0.00010922150759387269,2.178387867689058
0.01,0.9,0.00010092248936519368,2.0129173606714903
0.01,0.91,0.0000932421365720496,1.8562996914105792
0.01,0.92,0.00008613884220710001,1.7084475505740901
0.01,0.93,0.00007947081752317544,1.5692300624578817
0.01,0.9400000000000001,0.00007297004489977524,1.438477256034121
0.01,0.9500000000000001,0.00006621623070956495,1.315984550370339
0.01,0.96,0.000058610758184874146,1.2015172017579276
0.01,0.97,0.00004935064028419375,1.0948146647358303
0.01,0.98,0.00003740247255867411,0.9955948243696746
0.01,0.99,0.00002147638601862235,0.9035580625318991
0.01,1.,0.,0.8183911264141529
0.02,0.,0.,0.8159396321149796
0.02,0.01,0.00007364597488669321,0.9008514502926211
0.02,0.02,0.00013267902099947993,0.9926125155964566
0.02,0.03,0.0001807482132168866,1.0915351424846407
0.02,0.04,0.00022093191237251467,1.1979180515772865
0.02,0.05,0.00025578441179359527,1.3120425127322133
0.02,0.06,0.000287382583839543,1.4341682909453757
0.02,0.07,0.00031737252644050974,1.5645294267495475
0.02,0.08,0.00034701620963594,1.7033298882540946
0.02,0.09,0.0003772381221131243,1.8507391373378712
0.02,0.1,0.0004086719177457535,2.00688765766626
0.02,0.11,0.00044170706213247327,2.171862497035997
0.02,0.12,0.00047653547913543753,2.3457028809379765
0.02,0.13,0.0005130450028273633,2.5283959580474646
0.02,0.14,0.0005512378619756458,2.7198727414833654
0.02,0.15,0.000591261800021098,2.9200043120076415
0.02,0.16,0.0006330538305513066,3.128598350754293
0.02,0.17,0.000676459424540586,3.345396069486077
0.02,0.18,0.0007213211824217084,3.570069605691473
0.02,0.19,0.0007676516394600579,3.8022199479853422
0.02,0.2,0.0008153514457827299,4.041375454214515
0.02,0.21,0.0008643063901350306,4.286991020365771
0.02,0.22,0.0009143874526949805,4.5384479528235575
0.02,0.23,0.0009654573241499116,4.795054589748941
0.02,0.24,0.001017363788003643,5.056047709396913
0.02,0.25,0.0010699422846861865,5.320594754130477
0.02,0.26,0.001123023438006429,5.587796888828462
0.02,0.27,0.0011764089087924407,5.856692901447938
0.02,0.28,0.0012298970864108914,6.126263941844161
0.02,0.29,0.0012832771074740873,6.395439082748007
0.02,0.3,0.001336334132766672,6.663101674248862
0.02,0.31,0.0013888372142064338,6.928096450443916
0.02,0.32,0.0014405520709345329,7.1892373343192615
0.02,0.33,0.0014912416044796043,7.4453158746590935
0.02,0.34,0.0015406682079758174,7.695110237075758
0.02,0.35000000000000003,0.001588591056878187,7.937394660352428
0.02,0.36,0.0016347704524070734,8.170949279422365
0.02,0.37,0.0016789708598094143,8.394570207692073
0.02,0.38,0.0017209613571653572,8.607079764250576
0.02,0.39,0.0017605192057524631,8.807336725971568
0.02,0.4,0.0017974316850602498,8.99424648075924
0.02,0.41000000000000003,0.0018314961924550807,9.166770956331524
0.02,0.42,0.0018625209777426038,9.323938199059482
0.02,0.43,0.001890329438623941,9.464851479534838
0.02,0.44,0.0019147673288651716,9.588697805724845
0.02,0.45,0.001935694227238187,9.69475573076026
0.02,0.46,0.0019529868046863894,9.7824023505121
0.02,0.47000000000000003,0.0019665382897991854,9.851119396030626
0.02,0.48,0.0019762768171664195,9.90049833749168
0.02,0.49,0.001982145413532802,9.930244429332351
0.02,0.5,0.001984108796796024,9.940179640539352
0.02,0.51,0.001982145413532801,9.930244429332351
0.02,0.52,0.001976276817166419,9.90049833749168
0.02,0.53,0.0019665382897991845,9.851119396030626
0.02,0.54,0.0019529868046863886,9.7824023505121
0.02,0.55,0.0019356942272381861,9.694755730760258
0.02,0.56,0.0019147673288651707,9.588697805724845
0.02,0.5700000000000001,0.0018903294386239415,9.464851479534838
0.02,0.58,0.0018625209777426042,9.323938199059482
0.02,0.59,0.0018314961924550816,9.166770956331524
0.02,0.6,0.0017974316850602507,8.99424648075924
0.02,0.61,0.0017605192057524636,8.807336725971568
0.02,0.62,0.0017209613571653572,8.607079764250576
0.02,0.63,0.0016789708598094139,8.394570207692073
0.02,0.64,0.0016347704524070734,8.170949279422365
0.02,0.65,0.0015885910568781856,7.937394660352426
0.02,0.66,0.0015406682079758174,7.695110237075757
0.02,0.67,0.0014912416044796039,7.445315874659092
0.02,0.68,0.0014405520709345324,7.18923733431926
0.02,0.6900000000000001,0.0013888372142064338,6.928096450443915
0.02,0.7000000000000001,0.0013363341327666718,6.663101674248861
0.02,0.71,0.0012832771074740886,6.39543908274801
0.02,0.72,0.0012298970864108917,6.126263941844161
0.02,0.73,0.0011764089087924411,5.856692901447938
0.02,0.74,0.0011230234380064292,5.587796888828462
0.02,0.75,0.0010699422846861865,5.320594754130477
0.02,0.76,0.0010173637880036429,5.056047709396913
0.02,0.77,0.0009654573241499112,4.795054589748941
0.02,0.78,0.00091438745269498,4.5384479528235575
0.02,0.79,0.0008643063901350302,4.286991020365771
0.02,0.8,0.0008153514457827297,4.041375454214514
0.02,0.81,0.0007676516394600577,3.802219947985342
0.02,0.8200000000000001,0.0007213211824217082,3.570069605691472
0.02,0.8300000000000001,0.0006764594245405855,3.3453960694860747
0.02,0.84,0.0006330538305513068,3.128598350754293
0.02,0.85,0.000591261800021098,2.9200043120076415
0.02,0.86,0.000551237861975646,2.7198727414833654
0.02,0.87,0.0005130450028273633,2.5283959580474646
0.02,0.88,0.00047653547913543775,2.3457028809379765
0.02,0.89,0.00044170706213247327,2.171862497035997
0.02,0.9,0.0004086719177457535,2.00688765766626
0.02,0.91,0.0003772381221131243,1.8507391373378712
0.02,0.92,0.0003470162096359399,1.703329888254094
0.02,0.93,0.00031737252644050963,1.5645294267495464
0.02,0.9400000000000001,0.00028738258383954266,1.434168290945375
0.02,0.9500000000000001,0.0002557844117935951,1.3120425127322126
0.02,0.96,0.0002209319123725149,1.197918051577287
0.02,0.97,0.00018074821321688677,1.0915351424846407
0.02,0.98,0.00013267902099948012,0.9926125155964566
0.02,0.99,0.00007364597488669335,0.9008514502926211
0.02,1.,0.,0.8159396321149796
0.03,0.,0.,0.813495481278003
0.03,0.01,0.0001341150463094705,0.8981529457224765
0.03,0.02,0.00025338204755899035,0.9896391403425792
0.03,0.03,0.00036019367273881466,1.0882654440571016
0.03,0.04,0.00045681528272247256,1.1943296826671959
0.03,0.05,0.000545376724555709,1.308112283485558
0.03,0.06,0.0006278641257454284,1.4298722333809288
0.03,0.07,0.0007061116885486368,1.559842871816614
0.03,0.08,0.0007817934842613844,1.6982275559145903
0.03,0.09,0.000856415247507709,1.8451952399298919
0.03,0.1,0.0009313061705285785,2.0008760166634953
0.03,0.11,0.0010076106974708328,2.16535667316007
0.03,0.12,0.001086280318676128,2.3386763174103757
0.03,0.13,0.001168277025271661,2.52082213658588
0.03,0.14,0.0012540513560023569,2.711725350455999
0.03,0.15,0.0013435556436892687,2.9112574259608524
0.03,0.16,0.0014367924613141838,3.1192266203264682
0.03,0.17,0.0015335534281276683,3.3353749205169327
0.03,0.18,0.0016335780107244913,3.5593754461343527
0.03,0.19,0.0017368551996148412,3.790830381033987
0.03,0.2,0.0018431531392966338,4.029269495868858
0.03,0.21,0.001952179628112045,4.2741493194872655
0.03,0.22,0.002063573729209873,4.524853011573167
0.03,0.23,0.0021770851773263416,4.780690982163775
0.03,0.24,0.0022923722621556513,5.040902295748254
0.03,0.25,0.002409066373370856,5.304656888619749
0.03,0.26,0.0025267825836732456,5.5710586181217385
0.03,0.27,0.0026450895194881884,5.8391491515262866
0.03,0.28,0.0027635432934604172,6.107912690658842
0.03,0.29,0.002881680724595769,6.376281516217731
0.03,0.3,0.002999031478842055,6.6431423232221665
0.03,0.31,0.0031150890393401723,6.907343306373546
0.03,0.32,0.003229340580700565,7.167701941556989
0.03,0.33,0.0033412678491751245,7.423013397477744
0.03,0.34,0.0034503518599560664,7.672059499758556
0.03,0.35000000000000003,0.0035560673934279035,7.913618158955839
0.03,0.36,0.0036578921719690348,8.146473164114145
0.03,0.37,0.003755313319959973,8.36942423488768
0.03,0.38,0.003847828298671845,8.581297218113937
0.03,0.39,0.00393495280169548,8.780954309205612
0.03,0.4,0.00401622469665275,8.967304174982354
0.03,0.41000000000000003,0.00409120401319014,9.139311852712282
0.03,0.42,0.004159474587343484,9.296008300257926
0.03,0.43,0.0042206532997817485,9.436499474367984
0.03,0.44,0.004274405594240508,9.559974818330998
0.03,0.45,0.004320427060125959,9.665715046375066
0.03,0.46,0.004358450476602913,9.753099120283325
0.03,0.47000000000000003,0.004388244667492402,9.821610323583005
0.03,0.48,0.00440965374475446,9.870841350202875
0.03,0.49,0.004422554299074936,9.90049833749168
0.03,0.5,0.004426869940434158,9.910403787728836
0.03,0.51,0.004422554299074935,9.90049833749168
0.03,0.52,0.004409653744754458,9.870841350202875
0.03,0.53,0.0043882446674924,9.821610323583005
0.03,0.54,0.0043584504766029115,9.753099120283325
0.03,0.55,0.004320427060125957,9.665715046375064
0.03,0.56,0.004274405594240507,9.559974818330998
0.03,0.5700000000000001,0.004220653299781748,9.436499474367983
0.03,0.58,0.004159474587343484,9.296008300257927
0.03,0.59,0.004091204013190141,9.139311852712282
0.03,0.6,0.004016224696652751,8.967304174982354
0.03,0.61,0.00393495280169548,8.780954309205612
0.03,0.62,0.0038478282986718444,8.581297218113937
0.03,0.63,0.003755313319959973,8.36942423488768
0.03,0.64,0.0036578921719690343,8.146473164114145
0.03,0.65,0.0035560673934279022,7.9136181589558365
0.03,0.66,0.0034503518599560655,7.672059499758555
0.03,0.67,0.003341267849175124,7.4230133974777415
0.03,0.68,0.003229340580700565,7.167701941556987
0.03,0.6900000000000001,0.0031150890393401728,6.907343306373544
0.03,0.7000000000000001,0.0029990314788420564,6.643142323222166
0.03,0.71,0.0028816807245957716,6.376281516217734
0.03,0.72,0.002763543293460419,6.107912690658842
0.03,0.73,0.0026450895194881897,5.8391491515262866
0.03,0.74,0.0025267825836732464,5.5710586181217385
0.03,0.75,0.002409066373370856,5.304656888619749
0.03,0.76,0.0022923722621556513,5.040902295748254
0.03,0.77,0.002177085177326341,4.780690982163775
0.03,0.78,0.002063573729209872,4.524853011573167
0.03,0.79,0.0019521796281120446,4.2741493194872655
0.03,0.8,0.0018431531392966332,4.029269495868856
0.03,0.81,0.0017368551996148405,3.7908303810339867
0.03,0.8200000000000001,0.0016335780107244909,3.5593754461343514
0.03,0.8300000000000001,0.0015335534281276679,3.3353749205169305
0.03,0.84,0.0014367924613141847,3.1192266203264682
0.03,0.85,0.0013435556436892696,2.9112574259608524
0.03,0.86,0.0012540513560023575,2.711725350455999
0.03,0.87,0.0011682770252716614,2.52082213658588
0.03,0.88,0.0010862803186761285,2.3386763174103757
0.03,0.89,0.001007610697470833,2.16535667316007
0.03,0.9,0.0009313061705285784,2.0008760166634953
0.03,0.91,0.0008564152475077087,1.8451952399298919
0.03,0.92,0.0007817934842613837,1.6982275559145894
0.03,0.93,0.0007061116885486361,1.5598428718166129
0.03,0.9400000000000001,0.0006278641257454277,1.4298722333809282
0.03,0.9500000000000001,0.0005453767245557084,1.3081122834855574
0.03,0.96,0.00045681528272247305,1.1943296826671965
0.03,0.97,0.0003601936727388154,1.0882654440571016
0.03,0.98,0.0002533820475589911,0.9896391403425792
0.03,0.99,0.00013411504630947112,0.8981529457224765
0.03,1.,0.,0.813495481278003
0.04,0.,0.,0.811058651905849
