"time","space","u","f"
0.,0.,0.,0.
0.,0.01,0.06279043785004991,2.4160798320434806
0.,0.02,0.12533321076859621,4.8226245007917665
0.,0.03,0.18738133741647817,7.210136473882984
0.,0.04,0.2486899072847958,9.569193332309812
0.,0.05,0.30901698802401856,11.890484956402597
0.,0.06,0.368124532773094,14.164850268618316
0.,0.07,0.42577928748855676,16.38331338812833
0.,0.08,0.4817536493946165,18.537119054519316
0.,0.09,0.5358267769544183,20.617767180806247
0.,0.1,0.5877852318660677,22.617046399392372
0.,0.11,0.6374239578772114,24.52706646858573
0.,0.12,0.6845471006028275,26.340289411778382
0.,0.13,0.7289685877647836,28.049559266396315
0.,0.14,0.7705132272206884,29.64813032521446
0.,0.15,0.8090169575395301,31.129693758581315
0.,0.16,0.8443278901061021,32.488402512487326
0.,0.17,0.8763066582852994,33.71889438421582
0.,0.18,0.9048270041081344,34.81631318450734
0.,0.19,0.9297764825414268,35.77632790272008
0.,0.2,0.9510564665957101,36.59514979935029
0.,0.21,0.9685831321792366,37.26954735845609
0.,0.22,0.9822872130066971,37.79685904097463
0.,0.23,0.9921146536267121,38.17500378860082
0.,0.24,0.9980267140485468,38.40248923677366
0.,0.25,0.9999999454575316,38.47841760435743
0.,0.26,0.9980267140485468,38.40248923677366
0.,0.27,0.992114653626712,38.17500378860082
0.,0.28,0.9822872130066971,37.79685904097463
0.,0.29,0.9685831321792366,37.269547358456094
0.,0.3,0.9510564665957102,36.59514979935029
0.,0.31,0.9297764825414269,35.77632790272008
0.,0.32,0.9048270041081345,34.81631318450733
0.,0.33,0.8763066582852994,33.718894384215815
0.,0.34,0.844327890106102,32.488402512487326
0.,0.35000000000000003,0.8090169575395301,31.129693758581315
0.,0.36,0.7705132272206885,29.64813032521446
0.,0.37,0.7289685877647838,28.04955926639631
0.,0.38,0.6845471006028278,26.340289411778393
0.,0.39,0.6374239578772116,24.52706646858574
0.,0.4,0.5877852318660679,22.61704639939238
0.,0.41000000000000003,0.5358267769544184,20.617767180806247
0.,0.42,0.4817536493946167,18.537119054519327
0.,0.43,0.42577928748855676,16.383313388128336
0.,0.44,0.3681245327730939,14.164850268618324
0.,0.45,0.3090169880240185,11.890484956402602
0.,0.46,0.24868987663247152,9.569193332309814
0.,0.47000000000000003,0.18738130577121245,7.210136473882982
0.,0.48,0.12533323132621974,4.822624500791777
0.,0.49,0.06279051566338727,2.416079832043489
0.,0.5,1.224646799147604e-16,4.7122470955431494e-15
0.,0.51,-0.06279051566338703,-2.4160798320434798
0.,0.52,-0.12533323132621946,-4.822624500791767
0.,0.53,-0.18738130577121254,-7.21013647388299
0.,0.54,-0.24868987663247163,-9.56919333230982
0.,0.55,-0.30901698802401867,-11.89048495640261
0.,0.56,-0.36812453277309426,-14.16485026861833
0.,0.5700000000000001,-0.42577928748855715,-16.38331338812833
0.,0.58,-0.4817536493946164,-18.5371190545193
0.,0.59,-0.5358267769544182,-20.617767180806236
0.,0.6,-0.5877852318660677,-22.61704639939237
0.,0.61,-0.6374239578772114,-24.52706646858573
0.,0.62,-0.6845471006028275,-26.34028941177839
0.,0.63,-0.7289685877647835,-28.049559266396308
0.,0.64,-0.770513227220688,-29.648130325214467
0.,0.65,-0.80901695753953,-31.12969375858131
0.,0.66,-0.844327890106102,-32.48840251248733
0.,0.67,-0.8763066582852994,-33.718894384215815
0.,0.68,-0.9048270041081347,-34.816313184507344
0.,0.6900000000000001,-0.929776482541427,-35.776327902720084
0.,0.7000000000000001,-0.9510564665957103,-36.59514979935029
0.,0.71,-0.9685831321792365,-37.26954735845609
0.,0.72,-0.9822872130066971,-37.79685904097464
0.,0.73,-0.992114653626712,-38.17500378860082
0.,0.74,-0.9980267140485468,-38.40248923677366
0.,0.75,-0.9999999454575316,-38.47841760435743
0.,0.76,-0.9980267140485469,-38.40248923677366
0.,0.77,-0.9921146536267121,-38.17500378860082
0.,0.78,-0.9822872130066971,-37.79685904097464
0.,0.79,-0.9685831321792365,-37.26954735845609
0.,0.8,-0.9510564665957102,-36.59514979935029
0.,0.81,-0.929776482541427,-35.77632790272008
0.,0.8200000000000001,-0.9048270041081345,-34.81631318450734
0.,0.8300000000000001,-0.8763066582852994,-33.71889438421581
0.,0.84,-0.8443278901061022,-32.48840251248735
0.,0.85,-0.8090169575395301,-31.12969375858132
0.,0.86,-0.7705132272206883,-29.648130325214474
0.,0.87,-0.7289685877647838,-28.049559266396315
0.,0.88,-0.6845471006028279,-26.340289411778397
0.,0.89,-0.6374239578772116,-24.52706646858573
0.,0.9,-0.5877852318660676,-22.617046399392382
0.,0.91,-0.5358267769544182,-20.617767180806233
0.,0.92,-0.4817536493946165,-18.537119054519316
0.,0.93,-0.4257792874885568,-16.38331338812831
0.,0.9400000000000001,-0.368124532773094,-14.164850268618313
0.,0.9500000000000001,-0.30901698802401834,-11.890484956402608
0.,0.96,-0.24868990728479629,-9.569193332309833
0.,0.97,-0.18738133741647886,-7.2101364738829865
0.,0.98,-0.12533321076859713,-4.822624500791782
0.,0.99,-0.06279043785005084,-2.4160798320434766
0.,1.,-2.4492935982947064e-16,-9.424494191086299e-15
0.01,0.,0.,0.
0.01,0.01,0.062166082358916956,2.392039436039366
0.01,0.02,0.1240871167070339,4.774638585243554
0.01,0.03,0.18551852607038874,7.138394417276661
0.01,0.04,0.24621779263827737,9.473978267766977
0.01,0.05,0.3059453556546331,11.772172654283375
0.01,0.06,0.3644655093094067,14.023907653527424
0.01,0.07,0.4215473006299464,16.220296696176973
0.01,0.08,0.4769653778689284,18.352671638115385
0.01,0.09,0.5305010936266369,20.412616969636275
0.01,0.1,0.5819431348972965,22.39200302761564
0.01,0.11,0.6310884905637948,24.2830180795781
0.01,0.12,0.6777432616213506,26.07819915303616
0.01,0.13,0.7217232343897138,27.77046148843311
0.01,0.14,0.7628549597596231,29.353126499452248
0.01,0.15,0.8009760087503389,30.819948130345946
0.01,0.16,0.8359360008087626,32.16513750626413
0.01,0.17,0.8675969511685596,33.383385779298635
0.01,0.18,0.8958338534934198,34.46988508008045
0.01,0.19,0.9205353783415983,35.42034749224374
0.01,0.2,0.9416038767204542,36.231021974872654
0.01,0.21,0.9589563573469528,36.8987091661462
0.01,0.22,0.972524242369311,37.42077400975768
0.01,0.23,0.9822540140333406,37.795156154278104
0.01,0.24,0.988107318140601,38.02037808442198
0.01,0.25,0.9900609397942433,38.09555095212514
0.01,0.26,0.9881073215575596,38.02037808442198
0.01,0.27,0.982254021915505,37.795156154278104
0.01,0.28,0.9725242569042709,37.42077400975768
0.01,0.29,0.9589563816440225,36.898709166146205
0.01,0.3,0.9416039144020406,36.231021974872654
0.01,0.31,0.9205354330135646,35.42034749224374
0.01,0.32,0.8958339283769633,34.46988508008045
0.01,0.33,0.8675970471941072,33.38338577929862
